id,name,rank,bayesaverage,usersrated,is_expansion
122399,Bloqs,16033,5.52743,147,0
300400,Crossed Words,16039,5.52741,107,0
26211,Fruit Fair,16049,5.52734,139,0
3485,Anno Domini,16059,5.52731,169,0
40602,Rabbit Hunt,16062,5.52729,121,0
261355,Cortex Challenge 3,16064,5.52728,133,0
165090,CLUE: Firefly Edition,16066,5.52728,120,0
14010,Nonsense Classic,16079,5.52724,115,0
253862,Little Monster That Came For Lunch And Stayed For Tea,16082,5.52723,108,0
130223,Auf die Nüsse!,16085,5.52722,113,0
148424,30 Carats,16086,5.52722,183,0
90004,Kniffel Extreme,16087,5.5272,102,0
3182,Vanished!,16089,5.52719,238,0
27884,Halo ActionClix,16125,5.52703,155,0
156023,El Cinéfilo,16127,5.52702,102,0
6187,Avalon,16138,5.52699,359,0
956,Azteca,16141,5.52697,148,0
394893,Z3BRA,16142,5.52697,108,0
129971,Master Plan,16146,5.52697,128,0
20966,Queen of the Cupcakes,16150,5.52693,254,0
146188,Mauna Kea,16152,5.52693,226,0
130912,The Lord of the Rings Dice Building Game,16154,5.52692,692,0
359895,Chicken vs Hotdog,16156,5.52691,173,0
270237,Red Peak,16159,5.5269,104,0
2436,"Murder, She Wrote",16162,5.5269,105,0
172597,Theomachy: The Warrior Gods,16164,5.52689,106,0
341009,Armonia,16170,5.52687,215,0
251198,Lost Ones,16176,5.52683,117,0
25937,Galactic Destiny,16181,5.52681,147,0
4352,Fightball,16183,5.5268,227,0
178051,SCAPE,16190,5.52679,242,0
260335,Astro Drive,16196,5.52677,180,0
18880,Daddy Cool,16198,5.52675,142,0
141829,7-Card Slugfest,16200,5.52674,229,0
218459,Think 'n Sync: The Great Minds Think Alike Game,16204,5.52671,131,0
133713,Vem aí a Troika,16207,5.52671,156,0
343898,Espresso Doppio,16212,5.52668,106,0
40238,Order Up,16222,5.52664,137,0
4172,Veracruz: U.S. Invasion of Mexico 1847,16226,5.52662,170,0
28565,Save the Treasure of Fairy Tales,16231,5.5266,104,0
88931,"Verbàlia, el joc",16233,5.52658,109,0
314413,Fluxx,16239,5.52654,438,0
323367,Outsmarted!,16241,5.52652,318,0
135557,Wizard's Brew,16246,5.5265,173,0
7838,Emmerlaüs Duel of Mages,16248,5.52649,144,0
154890,Click & Crack,16256,5.52641,102,0
304490,Friday the 13th: Horror at Camp Crystal Lake,16262,5.52637,113,0
8326,The Fall of Rome,16263,5.52637,189,0
1082,Invers,16266,5.52636,116,0
123162,Democracy: Majority Rules,16267,5.52636,102,0
18588,Les Fils de Samarande,16270,5.52635,100,0
90142,Tricky Bid,16271,5.52635,102,0
140468,You Suck,16282,5.52628,143,0
64955,Hexenflug,16290,5.52625,125,0
264843,El Maestro,16300,5.52621,121,0
4196,Fantasy Forest,16301,5.5262,129,0
7641,Three of a Crime,16306,5.52618,196,0
304679,Ctrl,16313,5.52614,468,0
132452,Pink Hijinks,16314,5.52613,146,0
99777,Lupin the 3rd,16321,5.52611,177,0
3560,Ice War,16325,5.5261,143,0
2310,Cash,16327,5.52609,185,0
10634,Napoleon and the Archduke Charles: The Battle of Abensberg,16328,5.52609,100,0
6583,Kung Fu Samurai on Giant Robot Island,16329,5.52608,277,0
271447,3 Laws of Robotics,16330,5.52608,117,0
172312,Tausch Rausch,16332,5.52605,107,0
6250,Chez Grunt,16340,5.52604,253,0
7650,Battlefield: Europe,16362,5.52595,102,0
8804,Stoner Fluxx,16365,5.52594,797,0
341401,Hunt A Killer: Murder at the Motel,16371,5.52592,131,0
191135,Vivarium,16377,5.52589,116,0
533,Labyrinth: The Card Game,16399,5.52581,1616,0
261370,Sarah's Vision,16401,5.52581,107,0
1627,XXXenophile,16403,5.5258,279,0
63829,Irondale,16404,5.52579,166,0
187515,Zooscape,16409,5.52576,324,0
165041,Cargotrain,16410,5.52575,126,0
206938,Kullerhexe,16412,5.52574,112,0
35122,"Yetisburg: Titanic Battles in History, Vol. 1",16413,5.52574,287,0
285529,Dragon's Breath: The Hatching,16414,5.52573,101,0
233994,Sunken Sailor,16426,5.52569,194,0
569,Maestro,16428,5.52567,195,0
4107,Hang in There!,16438,5.52562,123,0
5590,Hallo Dachs!,16448,5.5256,131,0
224011,Gold Armada,16452,5.52558,143,0
46369,Old Town: Solo,16454,5.52557,101,0
179386,London Markets,16458,5.52555,153,0
6837,Electronic Battleship Advanced Mission,16461,5.52552,225,0
173666,Renaissance Wars,16464,5.5255,132,0
1832,Spree!,16468,5.52549,302,0
67022,RisiKo! Challenge,16470,5.52547,115,0
184917,Dicey Goblins,16473,5.52546,244,0
56022,Dice of the Living Dead,16477,5.52545,113,0
142638,Incredible Expeditions: Quest for Atlantis,16478,5.52544,155,0
180943,Sabordage,16490,5.5254,148,0
1875,Isolation,16503,5.52536,252,0
217012,Alchemical Crystal Quest (Second Edition),16513,5.52532,119,0
983,Tangoes,16514,5.52532,444,0
197893,Crazy Mistigri,16516,5.52531,190,0
169743,Moons,16517,5.5253,302,0
39084,CrossWise,16526,5.52525,132,0
160762,Oni,16527,5.52525,112,0
25749,Gangster,16528,5.52524,134,0
1028,Kraut & Rüben,16537,5.52519,121,0
66695,Sumoku,16541,5.52518,137,0
172465,Tabletop Pathologic,16543,5.52516,153,0
5733,Star Wars Lightsaber Dueling,16544,5.52516,104,0
9509,Iglu Iglu,16552,5.52513,129,0
39219,Turandot,16553,5.52513,141,0
906,Abilene,16555,5.52512,153,0
6529,Panzer Grenadier: Airborne,16571,5.52505,103,0
10065,Pokémon Master Trainer II,16573,5.52504,104,0
246685,Witless Wizards,16578,5.52503,105,0
22733,Uglydoll Card Game,16593,5.52499,324,0
344958,Alakablast,16594,5.52498,102,0
1304,Credo!: the Game of Dueling Dogmas,16597,5.52497,242,0
35376,Bandits,16598,5.52497,200,0
127589,Slavika,16607,5.52495,527,0
7708,Hisss,16608,5.52495,1397,0
28102,Sakkara,16609,5.52493,159,0
60342,Kleine Magier,16630,5.52481,120,0
1470,Venezia,16631,5.52481,232,0
117555,CLACK!,16633,5.52481,362,0
2096,Caprice,16636,5.52479,142,0
257924,Globe Twister,16637,5.52479,113,0
145578,CLUE: The Big Bang Theory,16639,5.52479,315,0
91512,Bella Blümchen,16649,5.52475,124,0
27,Supremacy: The Game of the Superpowers,16650,5.52475,1391,0
259829,Loser,16655,5.52472,117,0
209578,"Little Bird, Big Hunger",16660,5.5247,110,0
66507,Queen's Ransom,16661,5.52469,274,0
251622,Moneybags,16667,5.52467,321,0
33427,S'quarrels: A Game of Absolute Nuts,16679,5.52462,348,0
22061,TEG: La Revancha,16680,5.52462,157,0
9084,Grunwald 1410,16684,5.52461,141,0
2600,Gods,16689,5.5246,178,0
168544,De Stijl,16692,5.52458,204,0
6118,Discovery,16695,5.52457,187,0
162614,Santa's Bag,16701,5.52456,137,0
24658,Avanti mare!,16706,5.52455,211,0
10946,The American Civil War,16708,5.52454,141,0
5755,Guadalcanal,16711,5.52453,165,0
379553,Ticket Gagnant,16741,5.52444,143,0
153120,Transylvania: Curses & Traitors,16744,5.52444,177,0
28258,Ubongo Mini,16748,5.52443,988,0
319295,National Lampoon's Christmas Vacation: Twinkling Lights Game,16753,5.52441,116,0
197944,Crabs!,16755,5.52441,124,0
42207,Super Circles,16756,5.5244,174,0
2895,Nanofictionary,16758,5.5244,291,0
380300,UNO Flex!,16760,5.52439,142,0
13498,Epic of the Peloponnesian War,16763,5.52438,110,0
34419,Kheops,16768,5.52435,145,0
65521,Chaos,16770,5.52434,177,0
2531,Valley Of The Four Winds,16784,5.52427,116,0
23707,Venus Needs Men,16785,5.52427,102,0
4021,"Road to Richmond: The Peninsular Campaign, May-July, 1862",16790,5.52426,129,0
40819,Cheese Chasers,16792,5.52425,139,0
209734,Conflicting Legends,16800,5.52422,148,0
388,Finale,16802,5.52421,267,0
6742,Dungeons & Dragons Chainmail,16805,5.5242,120,0
269145,Mū,16806,5.5242,117,0
370230,Monster Inn,16807,5.52419,105,0
20675,King's Blood,16810,5.52418,313,0
173389,Rush Hour Shift,16815,5.52416,204,0
120886,Quicksilver,16822,5.52413,134,0
96342,Black Stories: Holiday Edition,16827,5.52413,110,0
2214,Saga,16830,5.52412,164,0
171548,Bermuda,16837,5.52409,147,0
11084,Jumbo & Co,16838,5.52408,188,0
177921,Death Wish,16844,5.52406,168,0
151972,Village in a Box,16846,5.52406,121,0
22244,Toppo,16851,5.52404,199,0
3181,Farkle,16856,5.52403,3103,0
124290,Open Sesame,16859,5.52401,211,0
273433,Tentacle Town,16862,5.524,133,0
4892,Dragon Strike,16863,5.524,205,0
283820,King Me!,16864,5.52399,119,0
137968,Schmovie,16871,5.52397,132,0
154904,Easy Breezy Travel Agency,16874,5.52396,237,0
7470,BattleSpace: The BattleTech Game of Space Combat,16910,5.52376,112,0
298017,Treelings,16912,5.52375,179,0
17209,Cineplexity,16913,5.52374,335,0
281663,Smile Life,16919,5.52374,105,0
3954,Baseball Strategy,16922,5.52372,234,0
182581,Super Hazard Quest,16926,5.52371,125,0
1130,Halali,16928,5.5237,112,0
163099,V-Wars,16931,5.52369,109,0
92177,Articulate! Your Life,16932,5.52369,120,0
190264,Eye Found It: Journey Through Time,16938,5.52365,102,0
7067,Schloss Schlotterstein,16948,5.5236,158,0
172599,Theomachy: The Ancients,16950,5.52359,106,0
7106,Tabu: The Game of Aztecs,16951,5.52359,103,0
141437,What the Food?!,16953,5.52359,129,0
4794,Soldier King,16954,5.52358,125,0
166633,Bounce-Off,16962,5.52355,704,0
193301,Sail Away,16965,5.52354,143,0
9801,Ostrakon,16969,5.52353,189,0
361065,Firefly: Misbehavin',16972,5.52353,139,0
20090,Double Agent,16987,5.52348,229,0
408320,NOW!,16991,5.52347,103,0
185302,Xtronaut: The Game of Solar System Exploration,16996,5.52345,149,0
35556,Mini Make 'n' Break,17000,5.52344,300,0
200646,Bubble Tea,17012,5.52338,176,0
2716,Suzerain,17022,5.52334,123,0
29288,Munchkin Rigged Demo,17025,5.52333,123,0
58565,Panic Tower!,17026,5.52333,178,0
5346,Skittle-Bowl,17033,5.52327,100,0
258818,Connect 4: Shots,17037,5.52326,120,0
233094,MS Batory,17038,5.52326,151,0
1701,Toscana,17040,5.52326,385,0
3265,NUTS! The Battle of the Bulge Card Game,17049,5.52323,109,0
13654,Yut Nori,17060,5.52318,174,0
33624,Trivial Pursuit: Deluxe,17061,5.52318,193,0
200729,Game of Blame,17063,5.52315,153,0
66888,Dizios,17069,5.52312,138,0
8243,Rolit,17072,5.52312,620,0
367367,Little Secret,17074,5.52311,109,0
11160,Think: Memo Crime,17076,5.52309,108,0
1341,Crib Wars,17083,5.52307,107,0
118950,Mafia,17087,5.52306,125,0
222741,DIG,17089,5.52305,121,0
173336,Million Club,17090,5.52305,151,0
191681,Lagoonies,17104,5.52297,124,0
17855,Castle Keep,17106,5.52297,800,0
191049,Smugglers,17110,5.52296,300,0
102792,Zero,17113,5.52294,241,0
136954,Road Rally USA,17118,5.52293,119,0
32337,About Time,17122,5.52292,106,0
10878,Visual Game,17123,5.52291,138,0
283259,Mint Condition,17124,5.5229,101,0
275214,Among Thieves,17130,5.52288,138,0
7378,Sprouts,17132,5.52287,143,0
311020,Marvel Battleworld,17135,5.52287,126,0
1570,Sirocco,17137,5.52287,202,0
479,Bambuti,17138,5.52287,133,0
252684,Supertall,17140,5.52287,150,0
226457,Magnificent Flying Machines,17141,5.52286,121,0
6086,Okinawa: The Bloodiest Battle of the Pacific Ocean,17154,5.52281,107,0
158968,Maha Yodha,17160,5.52278,114,0
30951,Nanu?,17167,5.52276,119,0
91831,Got 'Em!,17180,5.52271,102,0
287839,8 Bit Attack,17184,5.52268,106,0
2567,Who Stole Ed's Pants?,17186,5.52268,285,0
103843,Fandooble,17197,5.52264,118,0
359961,Pentaquest,17198,5.52263,108,0
362,Elefantenparade,17204,5.5226,212,0
93594,Keezbord,17207,5.5226,258,0
270501,Kawaii,17235,5.52249,177,0
41496,Chickyboom,17242,5.52245,199,0
7336,Trivial Pursuit: The Lord of the Rings Movie Trilogy Collector's Edition,17251,5.5224,883,0
211128,Coma Ward,17252,5.5224,301,0
254613,"ROLL for Your Life, Candyman!",17255,5.52238,112,0
122271,Defenders of the Realm: Battlefields,17256,5.52238,164,0
66825,Kraken-Alarm,17259,5.52236,150,0
364760,Bunker,17263,5.52234,194,0
1378,Odysseus,17264,5.52234,236,0
3921,Street Illegal,17266,5.52232,450,0
27687,Star System,17276,5.52228,101,0
2843,Ketch Up,17281,5.52226,435,0
1146,Shadowlord!,17283,5.52226,429,0
260212,The Forgotten City,17286,5.52225,112,0
256792,The Oregon Trail Game: Journey to Willamette Valley,17289,5.52224,368,0
25944,Julchen und die Monster,17293,5.52223,102,0
411881,Gold'n Crash,17294,5.52223,100,0
138616,Shift: The Single Card CCG,17297,5.5222,144,0
1961,5 Alive,17301,5.52219,644,0
311829,The Arctic,17307,5.52218,106,0
165797,Der unendliche Fluss,17308,5.52217,163,0
107173,Stalag 17,17309,5.52217,219,0
109077,Iron Sky: The Board Game,17311,5.52216,121,0
2119,221B Baker St.: Sherlock Holmes & the Time Machine,17313,5.52215,259,0
340646,"Tea, Scones, and Arsenic",17316,5.52214,103,0
236365,TOKYO JIDOHANBAIKI,17317,5.52213,207,0
4780,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,17338,5.52202,205,0
8909,Lu Zhan Jun Qi,17339,5.52202,150,0
5162,Chinese Chess,17341,5.52201,100,0
174049,Sandcastles,17342,5.52201,112,0
287198,Ka Pai,17346,5.522,179,0
247029,Sojourn,17348,5.52199,107,0
2362,Tower of the Wizard King,17351,5.52197,179,0
130764,Mr. Card Game,17353,5.52197,174,0
170381,Mars Attacks: Ten-Minute Takedown,17359,5.52194,325,0
2668,Picture Picture,17367,5.52192,145,0
57052,Black Stories: Real Crime Edition,17369,5.52191,658,0
33581,Mwahahaha!,17379,5.52186,450,0
398331,Pond,17391,5.52181,125,0
34843,Wizard's Gambit,17392,5.52181,195,0
92876,Jurassik,17394,5.5218,147,0
3337,Double Down,17403,5.52177,787,0
145496,Privateer,17407,5.52174,116,0
2161,Tyranid Attack,17408,5.52174,111,0
557,Laguna,17413,5.52172,152,0
130763,Storage Wars: The Game,17429,5.52166,147,0
17807,Inquisitor,17436,5.52162,150,0
22392,T.E.G.: Plan Táctico y Estratégico de la Guerra,17452,5.52157,268,0
41757,Opus-Dei: Existence After Religion,17453,5.52156,150,0
171665,Scotland Yard Junior,17456,5.52156,135,0
8394,Ludoviel,17460,5.52154,103,0
173770,Swamped,17463,5.52154,165,0
39245,Neu,17469,5.52151,106,0
39872,Guess Who? Extra,17472,5.5215,322,0
284684,Evidence,17473,5.5215,102,0
1140,Ballonrennen,17474,5.5215,128,0
6891,24 Game,17477,5.52149,134,0
260,Starship Troopers: Prepare For Battle!,17484,5.52148,212,0
1235,Yellowstone,17492,5.52145,234,0
8571,Austerlitz 1805: Napoleon's Greatest Victory,17494,5.52144,110,0
114863,Ragami,17497,5.52143,149,0
9787,Beer Money,17498,5.52142,429,0
367243,Noli,17501,5.52141,103,0
194640,Under My Bed,17502,5.52141,104,0
130685,Construction Zone,17508,5.5214,135,0
1987,Emperor of China,17520,5.52136,118,0
2284,Fight!,17522,5.52136,108,0
12920,Tension: The Crazy Naming Game,17530,5.52131,221,0
69761,Panzer General: Russian Assault,17541,5.52125,103,0
17448,Rocketmen: Axis of Evil,17553,5.52117,180,0
38866,Im Wald da sind die Räuber,17565,5.52113,114,0
47130,Shootin' Ladders: Frag Fest,17568,5.52111,171,0
42685,Connect 4x4,17569,5.52111,158,0
6982,Mission Command Air,17570,5.5211,263,0
183459,Halfling Feast,17574,5.52109,100,0
24927,Scrabble Scramble,17579,5.52108,157,0
2836,Dragonlance Mage Stones,17594,5.52103,123,0
367619,Wheels vs Doors,17599,5.52101,110,0
340816,101: le match,17600,5.52101,237,0
155700,Happy Birthday!,17605,5.521,145,0
338067,6: Siege – The Board Game,17611,5.52099,938,0
9048,Cinq-O,17616,5.52097,298,0
5725,The Journeys of Paul,17621,5.52095,162,0
56685,Insula,17622,5.52095,114,0
192283,Emojito!,17636,5.52088,171,0
235628,CONEX,17638,5.52087,225,0
256480,Disastles,17644,5.52086,104,0
21342,The Great Chili Cookoff,17648,5.52085,182,0
344438,Run Run Run!,17657,5.52081,100,0
150599,Takara Island,17660,5.5208,237,0
183839,Flip a Bird,17663,5.52079,102,0
4983,Der Herr der Ringe: Die Zwei Türme,17666,5.52077,138,0
307379,Trike,17674,5.52076,153,0
8985,The Lord of the Rings: Labyrinth,17689,5.52066,106,0
176433,Zombies vs Cheerleaders,17691,5.52065,127,0
177927,Res Publica: 2230AD,17692,5.52065,152,0
1691,Whodunit,17694,5.52065,187,0
10998,Word Jam,17705,5.52061,145,0
136238,ROFL!,17707,5.52061,105,0
178154,One Hit Kill,17715,5.52059,133,0
2779,Sauron,17716,5.52059,181,0
145027,Pentos,17718,5.52058,190,0
2003,Spectrangle,17726,5.52055,297,0
109215,Gunship: First Strike!,17733,5.52051,249,0
680,Dune,17740,5.52048,370,0
175516,MoonQuake Escape,17742,5.52046,127,0
88402,Crappy Birthday,17744,5.52046,472,0
446,Avalanche,17747,5.52045,264,0
6725,Battleship: Star Wars Advanced Mission,17752,5.52042,123,0
125608,The Current Number of the Beast,17754,5.52041,159,0
32885,Sequence: States & Capitals,17767,5.52036,129,0
2092,Elfengold,17778,5.52033,109,0
96188,Nuts!,17787,5.5203,802,0
21666,Mad Scientist University,17792,5.52029,172,0
256536,Bob Ross: Happy Little Accidents,17794,5.52029,241,0
146094,Plunder,17800,5.52028,148,0
283161,Chocobo Party Up!,17808,5.52025,106,0
39029,Castle Builders,17814,5.52024,161,0
37983,Monkey Lab,17821,5.52023,286,0
20050,Tekeli-li,17839,5.52016,106,0
6979,Match of the Penguins,17858,5.5201,290,0
88113,Isaac,17873,5.52006,127,0
176247,Mixtape Massacre,17878,5.52004,209,0
260334,Winston,17879,5.52004,205,0
17735,Jailbreak,17885,5.52,111,0
23957,Stand at Mortain,17886,5.52,158,0
38924,Amerigo,17887,5.52,155,0
111387,Star Trek HeroClix: Tactics,17897,5.51998,113,0
95607,Killer Bunnies and the Conquest of the Magic Carrot,17901,5.51996,226,0
156836,De Mol,17908,5.51993,171,0
19732,Berserker Halflings from the Dungeon of Dragons,17909,5.51992,182,0
38334,Logan Stones,17910,5.51992,187,0
19735,Terakh: A Creative Strategy Game,17915,5.5199,137,0
99791,Road to Enlightenment,17917,5.51988,217,0
158243,Dragon Slayer,17923,5.51986,1752,0
10472,The East is Red: The Sino Soviet War,17934,5.51981,144,0
127129,Batman: Arkham City Escape,17935,5.51981,262,0
1873,Babylon 5 Component Game System: Core Sets,17939,5.51979,209,0
457,Jumbo Grand Prix,17950,5.51976,137,0
256967,Shuffle Grand Prix,17961,5.51973,119,0
199382,Kingsport Festival: The Card Game,17984,5.51965,140,0
234920,Darwinning!,17988,5.51964,113,0
1331,Showdown Yahtzee,17996,5.51962,196,0
69587,Get Nuts,18007,5.51958,226,0
25069,Med andra ord,18019,5.51953,170,0
223286,Bullets and Teeth,18023,5.5195,100,0
152767,Conquest of Speros,18024,5.51949,238,0
89972,15,18035,5.51943,115,0
10802,Somethin' Fishy,18048,5.51938,237,0
28121,Fluxx en Español,18052,5.51936,129,0
1753,Im Märchenwald,18062,5.51934,146,0
32688,Scene It? Movie Second Edition,18067,5.51931,269,0
27789,Rotterdam,18072,5.5193,256,0
5778,Chancellorsville (Second Edition),18073,5.51929,122,0
42336,Ultimate Tic-Tac-Toe,18075,5.51928,163,0
22910,Naruto Collectible Card Game,18080,5.51925,120,0
139627,Dragon Teeth Washer,18088,5.51921,164,0
2217,Columbus,18092,5.5192,179,0
38287,Beep! Beep!,18095,5.51919,291,0
79312,Zombie Survival: The Board Game,18106,5.51914,326,0
147145,Primate Fear,18108,5.51914,158,0
28817,Blindes Huhn,18118,5.51911,116,0
79216,Plateau X,18128,5.51907,106,0
34744,Clue Express,18130,5.51905,153,0
3081,Rubik's Flip,18133,5.51904,142,0
283217,Kenny G: Keepin' It Saxy Game,18141,5.51903,222,0
68340,Tell Tale,18144,5.51902,196,0
170337,Dwarfest,18149,5.51899,100,0
251987,Rainbow Knights,18154,5.51898,137,0
11060,Normandy: The Invasion of Europe 1944,18160,5.51894,115,0
31887,AmuseAmaze,18165,5.51892,123,0
933,New Orleans Big Band,18178,5.51886,143,0
226085,Sailor Moon Crystal: Dice Challenge,18190,5.51882,103,0
37612,Apples to Apples to Go,18192,5.51881,420,0
6578,Electronic Dream Phone,18195,5.5188,152,0
3528,Priceless,18212,5.51873,110,0
33801,UNO: The Simpsons – Special Edition Card Game,18215,5.51873,154,0
3815,"World War II: European Theater of Operations, 1939-45",18216,5.51872,131,0
329613,Paper App Dungeon,18234,5.51865,221,0
298477,Tellstones: King's Gambit,18235,5.51865,531,0
146290,Malacca,18238,5.51864,105,0
158267,Double Feature,18259,5.51856,190,0
1833,The Willow Game,18264,5.51855,254,0
2149,Renfield,18266,5.51855,180,0
7182,TimeLine,18271,5.51853,220,0
344685,Go Goa,18272,5.51853,237,0
156453,Tutti Frutti,18277,5.51851,125,0
1877,Pig Pile,18284,5.51848,411,0
76681,The Kingdoms of Crusaders,18297,5.51842,136,0
2680,Stock Ticker,18301,5.51841,437,0
1110,Kathai,18302,5.5184,173,0
247199,Fanhunter: Assault,18306,5.51838,125,0
37755,Scallywags,18313,5.51836,144,0
124881,Swordfish,18318,5.51832,195,0
154515,Vampir Mau Mau,18320,5.51832,132,0
153723,Dr. McNinja's Legendary Showdown,18324,5.5183,136,0
18791,Star Wars: Attack of the Clones Card Game,18327,5.5183,125,0
68943,Aether,18329,5.51829,136,0
209014,Front Line No Komrades,18330,5.51828,145,0
341546,Amelia's Secret,18347,5.51823,146,0
188793,Game of Thrones: The Trivia Game,18350,5.51822,146,0
28609,The Game of Life: Twists & Turns,18351,5.51821,612,0
18011,Chaturanga,18356,5.51821,117,0
282475,Gangsta!,18361,5.51819,129,0
2763,Touché,18363,5.51817,239,0
649,Thieves of Bagdad,18364,5.51817,122,0
4049,Hammer's Slammers,18366,5.51815,106,0
171663,Attila,18375,5.51812,214,0
390478,Gloomhaven: Second Edition,18380,5.51811,184,0
12672,It Came to Pass,18383,5.5181,101,0
256214,Trivial Pursuit: Friends,18391,5.51808,161,0
391255,Open Season,18399,5.51805,158,0
60574,Mausgeflippt,18403,5.51803,130,0
172598,H.I.D.E.: Hidden Identity Dice Espionage,18409,5.51799,200,0
184247,Expedition Zetta,18421,5.51796,113,0
219502,Templars' Journey,18424,5.51795,119,0
20848,"Stratego: The Chronicles of Narnia – The Lion, The Witch, and The Wardrobe",18427,5.51794,159,0
253568,Kings' Struggle,18428,5.51794,114,0
257073,Trollfjord,18431,5.51793,177,0
106631,Space Bastards,18440,5.5179,190,0
1307,Haunted Castle,18449,5.51787,166,0
179973,GobbleStones,18458,5.51786,140,0
194505,Tallinn,18461,5.51783,127,0
2597,Jurassic Park III: Island Survival Game,18466,5.51782,177,0
162654,Villannex,18482,5.51775,148,0
16110,Il Cucco,18492,5.51771,159,0
153724,Pie Factory,18496,5.5177,311,0
20881,You Must Be an Idiot!,18500,5.51769,223,0
228,Lunch Money,18506,5.51767,2636,0
172932,Flashlights & Fireflies,18517,5.5176,144,0
103236,Fusion,18537,5.51752,115,0
3276,Skittles,18539,5.51751,123,0
178397,Samhain,18545,5.51747,240,0
216301,Scotland Yard: Das Kartenspiel,18548,5.51747,116,0
82397,Genesis,18550,5.51746,309,0
657,Münchhausen,18558,5.51743,129,0
5704,Capt'n Clever,18566,5.51741,335,0
2127,Overpower,18579,5.51738,494,0
15721,N-Tropy,18598,5.5173,243,0
271043,UNDO: Blood in the Gutter,18609,5.51727,500,0
90375,Mieses Karma,18610,5.51726,111,0
129322,Kaijudo,18612,5.51725,103,0
119193,Crazy Creatures of Dr. Gloom,18613,5.51725,487,0
35546,Aronda,18615,5.51725,123,0
98046,Sake & Samurai,18618,5.51724,199,0
275061,Rulebenders,18642,5.51715,187,0
5724,The Great Patriotic War: Nazi Germany vs. the Soviet Union,18643,5.51715,134,0
916,Pete the Pirate,18646,5.51714,113,0
256526,Zaar,18647,5.51714,105,0
40958,6 nimmt! Junior,18657,5.51711,228,0
2503,Godsfire,18662,5.5171,122,0
1580,Legends of Robin Hood,18671,5.51706,185,0
519,Mush,18673,5.51705,116,0
291,Courtisans of Versailles,18675,5.51703,174,0
18580,Skallywaggs,18676,5.51703,236,0
72622,Rattenkrieg: Assault on the Tracktor Factory,18693,5.51698,118,0
13715,Surakarta,18704,5.51694,146,0
3159,Zahltag,18708,5.51693,135,0
26124,Draco Mundis,18711,5.51692,179,0
218637,Dr. Beaker,18713,5.51691,134,0
23521,Ringgz,18717,5.5169,224,0
164670,Mr House,18726,5.51686,107,0
224662,Sushi War: All You Can Hit!,18730,5.51685,125,0
420443,TREOS,18733,5.51685,136,0
3247,Planet Busters,18756,5.51677,126,0
70597,Trollland,18761,5.51676,110,0
70912,UNO MOD,18762,5.51676,103,0
108679,Mow Money,18766,5.51675,191,0
96672,TieBreaker,18776,5.51672,132,0
247394,EXO: Mankind Reborn,18787,5.51668,160,0
1310,Auf Achse: Das Kartenspiel,18793,5.51666,107,0
16727,Play on Wordz,18799,5.51665,101,0
19399,Socken zocken,18800,5.51664,249,0
356554,Flip Freighters,18808,5.51662,140,0
24280,Mimic,18809,5.51662,102,0
5437,Raid on Iran,18811,5.51661,107,0
19351,"Dark Millennium: The Warhammer 40,000 Collectible Card Game",18831,5.51654,100,0
505,Goldener Drache,18833,5.51653,116,0
370095,FORK,18841,5.5165,116,0
14102,Toss Up!,18847,5.51648,324,0
184460,Back to the Future: An Adventure Through Time,18852,5.51647,250,0
92499,Djam,18870,5.51641,164,0
215065,75 Gnom' Street,18871,5.5164,208,0
341426,If It Fits,18873,5.51639,190,0
2040,Trippples,18877,5.51637,169,0
1210,Cults Across America,18887,5.51634,393,0
34948,All Queens Chess,18890,5.51632,136,0
134618,Zen Garden,18903,5.51627,240,0
160614,Soqquadro,18912,5.51626,125,0
127436,Der Hobbit: Eine unerwartete Reise – Das Spiel zum Film,18918,5.51624,276,0
3370,Connections,18931,5.51621,196,0
331549,MiniQuest Adventures,18933,5.51621,181,0
510,Eschnapur,18936,5.5162,223,0
123587,Triominos Challenge,18937,5.5162,182,0
10386,SiegeStones,18952,5.51616,100,0
486,Barnyard Buddies,18961,5.51615,243,0
47408,Acqua Dolce,18966,5.51612,120,0
26080,Im Bann der Pyramide,18969,5.51611,132,0
25772,Astoria,18983,5.51609,120,0
3249,Rescue from the Hive,18997,5.51605,167,0
32346,Super Tock 4,18998,5.51604,217,0
2709,The Beastlord,19012,5.51599,112,0
61902,Disney Apples to Apples,19015,5.51595,297,0
357984,Ted Lasso Party Game,19021,5.51593,115,0
856,"New York, New York",19024,5.51592,124,0
60158,Fast Food,19032,5.5159,111,0
94123,The Forgotten Planet,19033,5.51589,122,0
32333,Die Wiege der Renaissance,19064,5.51574,131,0
38390,Exalted: Legacy of the Unconquered Sun,19076,5.5157,132,0
89898,Faux•Cabulary,19088,5.51565,201,0
107604,Privacy No Limit,19095,5.51563,101,0
153939,Tortuga,19108,5.51559,375,0
59602,Upwords Deluxe,19115,5.51557,136,0
204141,Cat Town,19116,5.51557,123,0
35207,Likewise!,19126,5.51554,171,0
188347,Karty Dżentelmenów,19138,5.5155,379,0
231302,The Cat Game,19143,5.5155,352,0
160608,Dungeon Bazar,19156,5.51546,283,0
69721,Scrabble Trickster,19162,5.51545,101,0
157838,Roll For It! Express,19183,5.5154,132,0
4036,Anzio Beachhead,19194,5.51536,107,0
276880,Frenemy Pastry Party,19196,5.51535,118,0
